V6,V10,V12,V13,V14,V15,Class
1954.0,2,294.0,1,-1.0,0,2
10596.0,19,195.0,1,197.0,4,2
1734.0,22,116.0,4,-1.0,0,1
65.0,27,162.0,1,-1.0,0,1
204.0,12,142.0,2,357.0,3,1
509.0,4,121.0,2,-1.0,0,1
2625.0,29,2516.0,2,-1.0,0,2
395.0,29,136.0,1,148.0,1,2
1117.0,7,416.0,4,-1.0,0,1
1252.0,26,149.0,1,-1.0,0,1
-276.0,13,674.0,1,-1.0,0,2
656.0,6,178.0,1,-1.0,0,1
1720.0,14,230.0,1,91.0,4,2
1011.0,19,113.0,1,174.0,4,1
34.0,5,404.0,4,-1.0,0,1
268.0,20,77.0,2,-1.0,0,1
2007.0,13,272.0,3,182.0,2,2
6.0,15,228.0,1,-1.0,0,1
6.0,13,210.0,1,182.0,2,2
1139.0,11,106.0,2,-1.0,0,1
387.0,16,254.0,2,-1.0,0,1
150.0,8,491.0,1,-1.0,0,1
293.0,21,162.0,3,-1.0,0,1
912.0,12,637.0,3,328.0,22,2
819.0,13,50.0,3,-1.0,0,1
205.0,3,289.0,1,-1.0,0,2
-690.0,29,230.0,4,-1.0,0,1
0.0,14,894.0,7,-1.0,0,2
3994.0,16,299.0,2,-1.0,0,2
5964.0,18,577.0,4,-1.0,0,1
6016.0,2,670.0,3,-1.0,0,2
1832.0,17,80.0,1,-1.0,0,1
780.0,15,432.0,3,-1.0,0,1
1989.0,3,336.0,2,281.0,2,2
2326.0,21,276.0,1,-1.0,0,2
81.0,17,120.0,1,-1.0,0,1
377.0,8,1134.0,1,-1.0,0,2
340.0,17,463.0,1,344.0,1,1
-538.0,26,682.0,1,-1.0,0,2
3854.0,18,132.0,2,-1.0,0,1
423.0,16,498.0,1,-1.0,0,2
517.0,6,791.0,3,-1.0,0,1
917.0,6,518.0,3,212.0,5,1
1823.0,13,31.0,1,-1.0,0,1
133.0,30,173.0,4,-1.0,0,1
2779.0,22,118.0,2,-1.0,0,2
0.0,4,1488.0,2,-1.0,0,2
-675.0,28,245.0,2,-1.0,0,1
-306.0,15,500.0,1,-1.0,0,2
2724.0,28,893.0,1,-1.0,0,2
890.0,7,201.0,1,-1.0,0,2
991.0,6,1489.0,3,-1.0,0,2
0.0,27,36.0,7,-1.0,0,1
10.0,18,658.0,2,-1.0,0,2
953.0,6,125.0,3,-1.0,0,1
1.0,2,19.0,6,-1.0,0,1
-1455.0,23,169.0,2,-1.0,0,1
307.0,11,63.0,5,-1.0,0,1
1595.0,15,155.0,1,105.0,1,2
0.0,4,74.0,1,-1.0,0,1
0.0,27,258.0,1,92.0,5,2
10925.0,23,270.0,3,185.0,1,2
-1.0,8,188.0,4,-1.0,0,1
820.0,18,262.0,1,91.0,1,2
587.0,4,77.0,8,-1.0,0,1
-122.0,23,670.0,3,-1.0,0,2
1357.0,5,74.0,5,-1.0,0,1
3133.0,10,804.0,1,-1.0,0,2
556.0,15,646.0,3,-1.0,0,2
95.0,30,335.0,1,-1.0,0,2
116.0,13,122.0,1,-1.0,0,2
0.0,18,201.0,1,-1.0,0,1
391.0,8,103.0,3,-1.0,0,1
7791.0,30,141.0,1,-1.0,0,1
1297.0,11,716.0,3,-1.0,0,2
-225.0,19,220.0,1,-1.0,0,1
2952.0,3,417.0,2,95.0,1,2
0.0,7,47.0,1,-1.0,0,1
0.0,6,1452.0,1,98.0,2,2
1925.0,25,487.0,1,97.0,2,2
170.0,8,361.0,3,-1.0,0,1
658.0,27,283.0,1,-1.0,0,2
150.0,9,168.0,2,203.0,7,1
0.0,23,209.0,1,-1.0,0,2
363.0,16,136.0,8,-1.0,0,1
8603.0,7,429.0,1,-1.0,0,2
224.0,23,409.0,2,92.0,4,2
3940.0,5,226.0,3,97.0,2,2
22.0,26,388.0,6,-1.0,0,2
153.0,5,277.0,1,-1.0,0,2
-39.0,20,87.0,2,-1.0,0,1
431.0,20,1045.0,1,-1.0,0,2
694.0,16,1806.0,4,-1.0,0,2
13014.0,12,637.0,1,183.0,1,2
-176.0,9,176.0,1,-1.0,0,1
216.0,5,577.0,3,-1.0,0,2
2986.0,17,222.0,2,231.0,1,2
1144.0,8,376.0,2,129.0,3,2
568.0,12,940.0,10,-1.0,0,2
-69.0,15,205.0,3,-1.0,0,2
4889.0,11,545.0,2,-1.0,0,2
314.0,20,1341.0,3,178.0,7,2
1081.0,24,202.0,5,261.0,2,2
7724.0,21,373.0,3,-1.0,0,2
116.0,20,718.0,2,-1.0,0,2
4853.0,31,234.0,2,-1.0,0,1
75.0,1,479.0,9,-1.0,0,2
866.0,2,88.0,1,208.0,1,1
221.0,15,305.0,1,-1.0,0,1
194.0,31,517.0,4,-1.0,0,1
1880.0,12,768.0,2,-1.0,0,2
914.0,4,185.0,1,-1.0,0,2
324.0,15,78.0,1,96.0,7,1
1788.0,4,288.0,1,181.0,2,2
361.0,17,287.0,1,-1.0,0,1
1191.0,21,214.0,4,-1.0,0,2
67.0,21,199.0,2,-1.0,0,1
783.0,8,281.0,1,-1.0,0,1
442.0,30,69.0,1,164.0,2,1
318.0,9,246.0,3,-1.0,0,1
2245.0,24,125.0,2,-1.0,0,1
1905.0,16,709.0,2,-1.0,0,2
946.0,28,40.0,1,-1.0,0,1
0.0,5,109.0,1,-1.0,0,1
0.0,3,426.0,1,-1.0,0,2
-480.0,16,538.0,2,-1.0,0,1
0.0,27,666.0,1,90.0,4,2
575.0,20,18.0,2,-1.0,0,1
1703.0,22,153.0,5,-1.0,0,1
1916.0,13,565.0,2,-1.0,0,1
609.0,6,145.0,1,-1.0,0,1
602.0,1,324.0,3,90.0,2,2
4984.0,28,509.0,1,-1.0,0,2
33.0,30,246.0,3,-1.0,0,1
1524.0,20,567.0,1,-1.0,0,2
3820.0,3,105.0,1,-1.0,0,1
3154.0,17,404.0,1,305.0,3,2
6027.0,14,233.0,2,-1.0,0,1
1374.0,23,203.0,4,-1.0,0,2
0.0,20,110.0,2,-1.0,0,1
397.0,13,134.0,1,350.0,7,1
167.0,13,357.0,2,237.0,2,1
1980.0,5,255.0,1,-1.0,0,2
11431.0,12,141.0,5,-1.0,0,1
318.0,5,736.0,2,-1.0,0,2
1260.0,21,93.0,1,-1.0,0,1
4388.0,8,896.0,2,-1.0,0,2
12.0,12,126.0,6,-1.0,0,2
29.0,6,253.0,1,-1.0,0,1
557.0,17,224.0,1,-1.0,0,2
3154.0,27,121.0,1,-1.0,0,1
-46.0,2,525.0,1,89.0,11,2
3283.0,2,258.0,1,73.0,1,2
2329.0,27,131.0,1,-1.0,0,2
0.0,26,178.0,2,-1.0,0,1
485.0,26,98.0,14,-1.0,0,1
3546.0,23,777.0,2,-1.0,0,2
636.0,6,127.0,2,254.0,23,1
0.0,6,286.0,2,-1.0,0,1
1090.0,19,204.0,4,532.0,2,2
589.0,6,62.0,1,-1.0,0,1
1543.0,22,298.0,1,10.0,6,2
-9.0,15,920.0,2,-1.0,0,2
1702.0,18,21.0,1,-1.0,0,1
53.0,28,226.0,1,-1.0,0,1
0.0,6,135.0,3,-1.0,0,1
484.0,16,205.0,3,182.0,9,2
0.0,23,163.0,1,-1.0,0,2
331.0,8,94.0,3,-1.0,0,1
5112.0,19,898.0,7,137.0,11,2
1266.0,6,164.0,1,-1.0,0,1
1277.0,18,827.0,1,-1.0,0,2
52.0,6,908.0,1,185.0,9,2
56.0,15,259.0,1,-1.0,0,1
271.0,15,308.0,1,94.0,4,2
2959.0,2,711.0,1,342.0,1,2
687.0,30,341.0,2,-1.0,0,2
22.0,5,71.0,1,-1.0,0,1
283.0,18,346.0,1,179.0,3,1
4401.0,11,254.0,1,-1.0,0,2
0.0,11,473.0,1,-1.0,0,1
249.0,6,234.0,1,-1.0,0,2
667.0,7,228.0,3,-1.0,0,1
2039.0,8,729.0,1,-1.0,0,2
2.0,2,935.0,1,-1.0,0,2
2337.0,27,133.0,2,41.0,5,1
1411.0,12,56.0,2,-1.0,0,1
405.0,7,345.0,2,-1.0,0,2
704.0,21,164.0,1,-1.0,0,2
274.0,27,731.0,3,-1.0,0,2
135.0,18,109.0,1,-1.0,0,1
-97.0,18,1528.0,2,-1.0,0,2
55.0,8,323.0,1,-1.0,0,1
885.0,15,632.0,6,-1.0,0,2
86.0,6,218.0,1,-1.0,0,1
911.0,14,136.0,2,175.0,7,1
1393.0,31,382.0,1,271.0,1,1
0.0,1,174.0,1,81.0,2,2
43.0,21,289.0,1,-1.0,0,1
390.0,5,100.0,1,243.0,1,1
957.0,26,198.0,5,-1.0,0,1
897.0,12,197.0,4,-1.0,0,1
1246.0,30,509.0,1,85.0,2,2
3728.0,20,55.0,4,-1.0,0,1
4367.0,27,71.0,1,-1.0,0,1
185.0,29,513.0,3,-1.0,0,1
818.0,4,185.0,2,247.0,3,1
234.0,9,281.0,3,-1.0,0,1
508.0,27,565.0,2,-1.0,0,1
3064.0,20,309.0,1,-1.0,0,1
518.0,18,34.0,7,-1.0,0,1
2144.0,29,417.0,1,184.0,4,2
414.0,13,504.0,4,-1.0,0,2
94.0,6,181.0,2,-1.0,0,1
769.0,29,695.0,2,-1.0,0,2
7968.0,3,733.0,1,93.0,1,2
388.0,31,1032.0,4,-1.0,0,2
18.0,30,72.0,19,-1.0,0,1
0.0,18,148.0,1,84.0,2,2
194.0,22,407.0,2,-1.0,0,2
501.0,20,994.0,1,177.0,1,2
2998.0,18,623.0,3,-1.0,0,2
109.0,23,706.0,1,225.0,2,2
3913.0,9,76.0,2,-1.0,0,1
1015.0,30,11.0,8,-1.0,0,1
308.0,14,125.0,5,-1.0,0,1
107.0,8,109.0,6,-1.0,0,1
653.0,17,60.0,2,-1.0,0,1
41.0,15,885.0,3,352.0,2,2
892.0,2,26.0,1,-1.0,0,1
2222.0,16,114.0,2,-1.0,0,1
167.0,7,84.0,1,343.0,1,1
4917.0,23,113.0,1,-1.0,0,2
5887.0,4,439.0,3,185.0,5,2
464.0,9,208.0,2,91.0,3,2
4692.0,29,1363.0,2,-1.0,0,2
2166.0,12,316.0,2,-1.0,0,2
1405.0,14,629.0,2,-1.0,0,2
3846.0,3,313.0,2,-1.0,0,2
372.0,27,162.0,1,-1.0,0,1
486.0,13,273.0,3,199.0,4,2
177.0,8,1040.0,1,-1.0,0,1
5169.0,25,397.0,1,35.0,2,2
0.0,26,93.0,1,-1.0,0,1
-52.0,13,12.0,1,-1.0,0,1
0.0,5,562.0,2,-1.0,0,2
2473.0,5,607.0,2,-1.0,0,2
302.0,23,40.0,8,-1.0,0,1
0.0,20,592.0,1,-1.0,0,1
4176.0,26,288.0,3,-1.0,0,2
36.0,15,551.0,1,371.0,2,2
418.0,9,102.0,3,-1.0,0,1
486.0,16,204.0,1,328.0,2,1
1368.0,27,329.0,1,41.0,2,2
4321.0,5,657.0,1,-1.0,0,2
482.0,10,1097.0,3,-1.0,0,2
879.0,17,712.0,1,344.0,1,2
211.0,4,53.0,1,-1.0,0,1
51.0,21,273.0,2,-1.0,0,1
334.0,13,14.0,4,331.0,22,1
5421.0,18,458.0,4,-1.0,0,1
451.0,5,173.0,1,274.0,3,1
3735.0,22,183.0,1,184.0,11,2
1795.0,7,219.0,1,-1.0,0,2
207.0,19,76.0,2,-1.0,0,1
304.0,30,395.0,2,-1.0,0,1
4807.0,22,1002.0,4,-1.0,0,2
246.0,18,427.0,4,-1.0,0,1
1101.0,30,800.0,1,-1.0,0,2
-71.0,27,114.0,1,-1.0,0,1
1240.0,31,812.0,3,-1.0,0,2
-546.0,25,1152.0,6,-1.0,0,2
77.0,15,619.0,1,340.0,4,2
3951.0,29,164.0,1,-1.0,0,2
571.0,4,275.0,3,-1.0,0,1
3339.0,6,304.0,2,-1.0,0,1
1962.0,13,363.0,1,181.0,1,2
1934.0,29,271.0,1,-1.0,0,2
779.0,1,184.0,4,-1.0,0,2
658.0,15,198.0,2,244.0,4,2
81.0,22,560.0,1,-1.0,0,2
1293.0,8,82.0,1,-1.0,0,1
1000.0,17,195.0,1,-1.0,0,2
28.0,5,126.0,3,-1.0,0,1
0.0,21,654.0,1,-1.0,0,2
329.0,14,158.0,2,-1.0,0,1
661.0,21,367.0,2,294.0,2,2
341.0,13,282.0,1,-1.0,0,2
309.0,20,241.0,1,-1.0,0,2
14.0,26,68.0,1,-1.0,0,1
7.0,17,50.0,1,-1.0,0,1
1958.0,23,164.0,4,-1.0,0,1
538.0,17,660.0,3,-1.0,0,1
2030.0,28,27.0,2,-1.0,0,1
58.0,21,542.0,1,-1.0,0,1
978.0,29,660.0,2,182.0,6,2
1869.0,21,122.0,2,-1.0,0,1
2282.0,21,207.0,17,-1.0,0,2
1955.0,29,25.0,1,-1.0,0,1
1372.0,6,129.0,2,-1.0,0,1
35.0,17,324.0,3,126.0,3,2
-416.0,16,767.0,2,-1.0,0,2
-480.0,2,351.0,6,-1.0,0,1
10541.0,9,178.0,1,-1.0,0,2
2155.0,10,144.0,3,91.0,2,2
0.0,12,214.0,3,-1.0,0,1
-449.0,18,197.0,1,355.0,2,1
849.0,8,667.0,1,321.0,1,2
505.0,26,320.0,5,-1.0,0,1
279.0,28,64.0,3,-1.0,0,1
801.0,11,244.0,2,-1.0,0,2
2395.0,12,150.0,2,-1.0,0,1
935.0,5,226.0,1,99.0,2,2
335.0,22,234.0,1,-1.0,0,1
395.0,11,150.0,2,364.0,8,1
3411.0,19,225.0,2,-1.0,0,2
0.0,11,114.0,2,-1.0,0,1
173.0,12,7.0,5,342.0,15,1
452.0,16,443.0,1,-1.0,0,2
5293.0,11,475.0,1,171.0,6,2
141.0,22,128.0,1,-1.0,0,1
11862.0,21,549.0,2,238.0,13,2
0.0,30,76.0,3,-1.0,0,1
1235.0,13,354.0,3,-1.0,0,2
822.0,29,155.0,2,245.0,3,1
68.0,27,198.0,1,-1.0,0,1
2516.0,4,279.0,3,266.0,1,1
100.0,2,467.0,2,-1.0,0,2
2795.0,8,480.0,1,181.0,2,2
410.0,21,162.0,5,-1.0,0,1
3.0,25,130.0,2,-1.0,0,2
195.0,16,984.0,5,-1.0,0,2
36.0,16,1656.0,5,-1.0,0,2
3407.0,9,993.0,4,85.0,4,2
0.0,28,81.0,2,-1.0,0,1
268.0,11,47.0,4,-1.0,0,1
1014.0,30,240.0,1,162.0,2,2
9962.0,20,474.0,1,-1.0,0,2
463.0,13,128.0,2,-1.0,0,1
1779.0,11,233.0,1,433.0,1,2
807.0,7,57.0,1,366.0,2,1
360.0,9,175.0,3,259.0,4,1
79.0,20,78.0,12,-1.0,0,1
158.0,9,212.0,3,181.0,6,2
19.0,30,268.0,1,-1.0,0,1
74.0,27,146.0,1,-1.0,0,1
359.0,4,117.0,2,-1.0,0,1
1139.0,31,466.0,4,-1.0,0,1
84.0,6,954.0,1,-1.0,0,2
3387.0,15,1111.0,5,-1.0,0,2
4693.0,12,89.0,1,97.0,3,2
1085.0,4,195.0,6,97.0,12,2
1085.0,29,101.0,4,-1.0,0,1
64.0,8,210.0,2,-1.0,0,1
1162.0,30,175.0,1,-1.0,0,2
4328.0,30,262.0,3,189.0,11,2
1.0,6,608.0,1,-1.0,0,2
264.0,14,222.0,2,-1.0,0,1
94.0,12,256.0,2,-1.0,0,1
1632.0,2,430.0,2,-1.0,0,1
2235.0,20,287.0,2,-1.0,0,1
365.0,9,85.0,2,-1.0,0,1
513.0,13,180.0,1,-1.0,0,1
0.0,7,123.0,3,-1.0,0,1
0.0,4,1110.0,1,-1.0,0,2
59.0,13,526.0,2,-1.0,0,2
181.0,7,174.0,1,343.0,2,1
3.0,29,88.0,6,-1.0,0,1
370.0,26,128.0,12,-1.0,0,1
36.0,11,930.0,1,-1.0,0,2
896.0,14,276.0,2,-1.0,0,2
2416.0,11,74.0,2,-1.0,0,1
1437.0,12,49.0,1,-1.0,0,1
103.0,11,95.0,2,-1.0,0,1
2121.0,14,160.0,1,-1.0,0,1
-980.0,4,52.0,2,260.0,1,1
515.0,29,114.0,3,-1.0,0,1
1242.0,29,578.0,3,-1.0,0,1
1147.0,5,389.0,1,64.0,2,2
-295.0,7,556.0,1,-1.0,0,1
1696.0,9,878.0,3,-1.0,0,1
155.0,5,696.0,2,-1.0,0,2
613.0,7,86.0,2,-1.0,0,1
8486.0,21,80.0,10,-1.0,0,1
233.0,5,446.0,1,-1.0,0,1
-42.0,10,5.0,1,-1.0,0,1
-948.0,9,129.0,2,-1.0,0,1
2037.0,2,96.0,1,-1.0,0,1
285.0,20,1272.0,2,-1.0,0,2
10757.0,6,276.0,3,-1.0,0,1
732.0,25,354.0,1,-1.0,0,1
40.0,19,1265.0,3,-1.0,0,2
3663.0,11,230.0,3,-1.0,0,1
3689.0,27,445.0,3,-1.0,0,2
725.0,16,227.0,4,-1.0,0,1
924.0,5,207.0,2,98.0,1,2
215.0,24,382.0,1,89.0,7,2
3655.0,19,183.0,20,-1.0,0,1
0.0,28,386.0,3,-1.0,0,1
-1.0,14,850.0,2,-1.0,0,2
1399.0,17,420.0,1,-1.0,0,1
3092.0,10,56.0,2,-1.0,0,1
2678.0,28,282.0,2,187.0,1,2
541.0,11,663.0,3,-1.0,0,2
250.0,7,277.0,1,-1.0,0,1
536.0,2,309.0,1,-1.0,0,2
229.0,8,219.0,2,-1.0,0,1
0.0,28,247.0,2,-1.0,0,1
5049.0,22,47.0,7,-1.0,0,1
114.0,18,207.0,9,-1.0,0,1
201.0,4,69.0,1,1.0,1,1
624.0,14,552.0,2,-1.0,0,2
1243.0,10,1341.0,7,-1.0,0,2
620.0,17,104.0,1,-1.0,0,2
1464.0,30,157.0,1,-1.0,0,2
211.0,25,160.0,6,-1.0,0,1
-462.0,29,470.0,1,-1.0,0,2
2266.0,16,447.0,1,147.0,5,2
1717.0,8,520.0,2,343.0,3,1
698.0,8,1081.0,2,-1.0,0,2
494.0,9,216.0,1,183.0,5,2
132.0,14,276.0,1,-1.0,0,2
953.0,14,479.0,1,346.0,2,2
552.0,1,327.0,1,-1.0,0,2
944.0,29,251.0,2,-1.0,0,2
5715.0,17,1114.0,1,181.0,2,2
569.0,21,487.0,5,-1.0,0,1
1495.0,13,896.0,1,57.0,2,2
600.0,7,277.0,1,-1.0,0,1
8000.0,12,291.0,1,260.0,2,2
2702.0,18,110.0,1,-1.0,0,1
575.0,2,237.0,1,-1.0,0,1
1065.0,5,213.0,3,-1.0,0,1
95.0,20,61.0,4,-1.0,0,1
183.0,18,610.0,1,-1.0,0,2
0.0,22,78.0,3,-1.0,0,1
507.0,3,257.0,1,-1.0,0,2
-144.0,30,481.0,3,-1.0,0,2
1811.0,8,97.0,4,-1.0,0,1
680.0,14,321.0,1,-1.0,0,1
88.0,6,195.0,1,90.0,3,2
3352.0,19,639.0,2,27.0,1,2
22.0,14,145.0,1,-1.0,0,1
714.0,5,225.0,1,-1.0,0,1
870.0,14,220.0,1,179.0,1,2
1181.0,29,169.0,2,182.0,2,2
523.0,1,380.0,4,371.0,4,1
163.0,20,627.0,2,-1.0,0,2
-106.0,12,690.0,1,-1.0,0,2
2733.0,14,604.0,1,-1.0,0,2
18.0,6,285.0,1,288.0,17,1
648.0,3,318.0,1,-1.0,0,1
580.0,10,633.0,1,-1.0,0,1
70.0,28,164.0,1,-1.0,0,1
1226.0,18,261.0,1,-1.0,0,1
1117.0,2,417.0,1,-1.0,0,2
1336.0,22,65.0,1,-1.0,0,1
329.0,17,952.0,1,343.0,1,2
1836.0,6,902.0,3,-1.0,0,2
955.0,17,301.0,2,134.0,4,2
5799.0,17,97.0,1,-1.0,0,1
1107.0,18,201.0,1,-1.0,0,2
0.0,15,91.0,2,-1.0,0,1
1807.0,27,606.0,1,-1.0,0,2
8491.0,18,929.0,1,-1.0,0,2
13.0,5,410.0,3,-1.0,0,1
0.0,17,286.0,1,-1.0,0,2
476.0,22,630.0,1,-1.0,0,1
86.0,30,387.0,3,87.0,1,2
-522.0,13,863.0,3,-1.0,0,2
-203.0,12,465.0,3,-1.0,0,2
490.0,8,216.0,2,368.0,2,1
284.0,3,124.0,4,204.0,4,1
1231.0,3,385.0,2,96.0,5,2
0.0,3,704.0,1,-1.0,0,2
1007.0,21,240.0,2,-1.0,0,1
2383.0,5,1019.0,2,63.0,2,2
59.0,18,9.0,4,341.0,19,1
3821.0,21,201.0,5,-1.0,0,1
807.0,19,1057.0,1,-1.0,0,2
231.0,8,88.0,2,-1.0,0,1
330.0,13,260.0,1,194.0,2,2
2552.0,3,260.0,1,94.0,8,2
148.0,20,1145.0,4,-1.0,0,1
1534.0,10,95.0,1,95.0,3,2
-1350.0,28,96.0,4,-1.0,0,1
3434.0,8,148.0,2,101.0,1,2
1021.0,14,89.0,2,-1.0,0,1
-754.0,3,941.0,3,-1.0,0,2
2218.0,17,711.0,1,-1.0,0,2
256.0,5,304.0,2,91.0,1,2
0.0,9,426.0,3,-1.0,0,2
3.0,6,550.0,1,-1.0,0,2
2269.0,20,1210.0,1,-1.0,0,2
133.0,4,218.0,1,-1.0,0,2
320.0,9,1971.0,4,-1.0,0,2
362.0,29,329.0,2,240.0,8,1
877.0,27,181.0,1,-1.0,0,1
805.0,12,116.0,5,170.0,2,1
2764.0,18,459.0,1,56.0,3,1
169.0,15,216.0,1,91.0,4,2
2557.0,10,404.0,1,57.0,8,2
0.0,2,107.0,1,-1.0,0,2
1374.0,15,74.0,2,-1.0,0,1
1382.0,12,357.0,1,182.0,2,2
802.0,12,289.0,2,-1.0,0,2
383.0,18,135.0,1,-1.0,0,1
924.0,7,231.0,1,94.0,3,2
-1206.0,15,382.0,2,-1.0,0,2
2597.0,31,52.0,2,-1.0,0,1
585.0,21,34.0,3,-1.0,0,1
253.0,21,111.0,5,-1.0,0,1
2910.0,23,1392.0,2,-1.0,0,2
224.0,24,65.0,2,81.0,3,2
432.0,13,334.0,2,-1.0,0,1
0.0,22,360.0,5,-1.0,0,2
4889.0,22,705.0,4,-1.0,0,1
399.0,7,143.0,1,-1.0,0,1
119.0,30,85.0,2,-1.0,0,1
488.0,5,332.0,2,-1.0,0,1
602.0,14,458.0,1,130.0,8,2
7.0,28,173.0,1,164.0,4,2
0.0,1,261.0,4,-1.0,0,2
1004.0,28,371.0,1,-1.0,0,2
1430.0,26,283.0,2,135.0,5,2
252.0,31,727.0,4,-1.0,0,2
1698.0,27,39.0,7,-1.0,0,1
1364.0,15,1867.0,6,-1.0,0,2
747.0,26,543.0,2,-1.0,0,2
180.0,14,183.0,1,90.0,4,2
3740.0,7,254.0,1,-1.0,0,1
377.0,4,524.0,15,-1.0,0,2
2160.0,2,169.0,1,-1.0,0,2
1445.0,4,271.0,2,-1.0,0,2
13931.0,18,132.0,1,-1.0,0,1
368.0,23,269.0,1,187.0,5,2
69.0,18,103.0,2,-1.0,0,1
2007.0,12,1226.0,3,-1.0,0,2
1524.0,16,399.0,1,-1.0,0,1
1970.0,5,253.0,1,-1.0,0,2
3403.0,7,215.0,1,99.0,1,2
49.0,16,619.0,2,-1.0,0,2
207.0,4,212.0,1,-1.0,0,1
5119.0,21,74.0,1,-1.0,0,1
329.0,6,224.0,1,145.0,2,2
552.0,5,648.0,2,-1.0,0,1
230.0,30,394.0,14,-1.0,0,1
-277.0,12,431.0,1,-1.0,0,1
0.0,28,730.0,11,-1.0,0,2
200.0,1,729.0,1,29.0,3,2
6468.0,4,730.0,1,157.0,4,2
1729.0,17,456.0,2,-1.0,0,2
5506.0,20,74.0,1,-1.0,0,1
1031.0,29,751.0,3,-1.0,0,2
1443.0,14,476.0,1,-1.0,0,2
886.0,12,121.0,1,-1.0,0,1
4117.0,21,530.0,1,-1.0,0,2
-671.0,28,80.0,2,-1.0,0,1
0.0,13,1975.0,5,-1.0,0,2
742.0,26,236.0,1,-1.0,0,2
84.0,29,34.0,2,-1.0,0,1
46.0,5,234.0,1,-1.0,0,1
134.0,12,273.0,1,277.0,3,1
2600.0,13,186.0,2,98.0,1,2
498.0,11,173.0,2,-1.0,0,1
959.0,30,694.0,2,-1.0,0,2
7602.0,20,222.0,1,-1.0,0,1
702.0,31,40.0,29,-1.0,0,1
2123.0,4,141.0,4,-1.0,0,1
1517.0,8,193.0,3,-1.0,0,2
839.0,18,700.0,3,-1.0,0,2
640.0,14,411.0,2,-1.0,0,1
432.0,2,402.0,1,-1.0,0,2
48.0,12,810.0,3,93.0,6,2
19.0,4,139.0,1,92.0,5,2
92.0,5,244.0,7,-1.0,0,2
827.0,20,294.0,2,-1.0,0,1
803.0,4,742.0,4,-1.0,0,2
6421.0,20,661.0,1,-1.0,0,1
7561.0,6,685.0,3,-1.0,0,2
963.0,12,528.0,5,-1.0,0,2
0.0,6,225.0,1,-1.0,0,1
11494.0,4,220.0,7,-1.0,0,1
66.0,5,102.0,1,170.0,2,1
655.0,23,273.0,1,-1.0,0,2
1200.0,14,904.0,3,-1.0,0,2
380.0,5,438.0,2,-1.0,0,2
379.0,13,58.0,5,-1.0,0,1
456.0,28,137.0,8,-1.0,0,1
14.0,13,234.0,1,-1.0,0,2
9131.0,14,902.0,5,-1.0,0,1
2590.0,13,212.0,3,277.0,12,2
2518.0,30,675.0,3,-1.0,0,2
616.0,13,293.0,2,105.0,2,2
-46.0,1,154.0,2,91.0,12,2
314.0,28,938.0,2,-1.0,0,2
1960.0,2,605.0,6,-1.0,0,2
629.0,30,208.0,2,-1.0,0,1
2166.0,23,870.0,1,-1.0,0,2
3405.0,29,276.0,2,-1.0,0,1
246.0,14,162.0,4,-1.0,0,1
39.0,21,549.0,2,-1.0,0,2
394.0,5,324.0,1,-1.0,0,2
2135.0,4,152.0,2,-1.0,0,1
3876.0,5,445.0,3,-1.0,0,1
264.0,29,270.0,1,178.0,1,2
10250.0,7,254.0,3,385.0,2,2
535.0,13,159.0,1,87.0,3,2
1076.0,8,70.0,2,-1.0,0,1
387.0,8,75.0,1,-1.0,0,1
1857.0,12,187.0,1,91.0,12,2
1473.0,16,176.0,3,-1.0,0,1
334.0,14,438.0,4,-1.0,0,1
1614.0,20,921.0,6,-1.0,0,2
4060.0,3,179.0,1,93.0,1,2
1309.0,20,28.0,4,-1.0,0,1
1758.0,16,1230.0,3,-1.0,0,2
2367.0,1,114.0,1,38.0,2,2
12.0,7,173.0,2,-1.0,0,1
1080.0,29,1058.0,2,-1.0,0,2
82.0,17,324.0,4,-1.0,0,1
0.0,19,161.0,2,-1.0,0,1
89.0,15,1871.0,4,-1.0,0,2
423.0,8,104.0,5,-1.0,0,2
634.0,29,696.0,1,-1.0,0,2
1535.0,14,704.0,1,-1.0,0,2
419.0,20,656.0,1,-1.0,0,1
0.0,18,199.0,1,-1.0,0,1
403.0,5,319.0,2,-1.0,0,1
158.0,6,354.0,2,-1.0,0,1
163.0,14,1669.0,2,-1.0,0,2
3352.0,23,138.0,1,-1.0,0,2
2523.0,29,1236.0,2,-1.0,0,1
6748.0,14,1579.0,2,-1.0,0,2
1257.0,5,1536.0,1,-1.0,0,2
1004.0,15,34.0,1,-1.0,0,1
-813.0,18,36.0,4,-1.0,0,1
10861.0,25,225.0,1,91.0,5,2
330.0,2,357.0,1,188.0,3,2
1137.0,2,176.0,1,-1.0,0,2
775.0,16,325.0,1,124.0,2,1
1227.0,29,380.0,2,-1.0,0,1
4112.0,29,426.0,1,184.0,3,2
15.0,30,510.0,1,-1.0,0,2
22867.0,10,266.0,2,92.0,3,2
230.0,21,401.0,1,100.0,2,1
250.0,12,213.0,3,-1.0,0,1
882.0,20,24.0,1,-1.0,0,1
11.0,27,114.0,4,-1.0,0,1
-145.0,21,54.0,2,-1.0,0,1
900.0,6,499.0,4,-1.0,0,1
1977.0,24,160.0,2,-1.0,0,1
1254.0,4,272.0,1,-1.0,0,1
924.0,27,172.0,1,-1.0,0,2
3173.0,15,746.0,1,-1.0,0,2
61.0,19,1012.0,1,-1.0,0,2
2206.0,13,260.0,1,91.0,4,2
610.0,6,651.0,1,-1.0,0,1
