V6,V10,V12,V13,V14,V15,Class
10281.0,22,400.0,1,-1.0,0,2
594.0,23,149.0,1,-1.0,0,1
1740.0,11,333.0,1,-1.0,0,1
1146.0,13,356.0,1,71.0,5,2
2984.0,27,935.0,1,-1.0,0,2
-32.0,9,63.0,4,182.0,5,2
23.0,21,116.0,1,-1.0,0,1
1059.0,18,2093.0,1,-1.0,0,2
1882.0,29,165.0,2,-1.0,0,1
1537.0,14,400.0,3,-1.0,0,1
953.0,2,747.0,2,-1.0,0,2
61.0,5,636.0,1,-1.0,0,2
4198.0,15,441.0,5,246.0,5,2
1868.0,27,186.0,16,-1.0,0,1
850.0,19,211.0,2,-1.0,0,1
226.0,15,91.0,4,185.0,6,2
1675.0,4,181.0,1,-1.0,0,1
2929.0,20,237.0,3,150.0,3,1
639.0,6,709.0,5,-1.0,0,2
136.0,6,120.0,2,-1.0,0,1
93.0,26,69.0,4,-1.0,0,1
0.0,10,97.0,1,85.0,1,2
313.0,4,1121.0,2,-1.0,0,2
207.0,4,99.0,1,-1.0,0,1
0.0,19,537.0,3,-1.0,0,1
1757.0,20,1010.0,3,326.0,1,1
46.0,19,119.0,4,-1.0,0,1
5291.0,14,1423.0,3,-1.0,0,2
-687.0,18,92.0,2,-1.0,0,1
4744.0,4,879.0,1,-1.0,0,2
419.0,4,194.0,1,-1.0,0,2
3417.0,12,134.0,1,-1.0,0,2
24.0,26,243.0,2,-1.0,0,1
4745.0,12,360.0,1,181.0,5,2
1172.0,20,72.0,1,-1.0,0,1
1082.0,30,854.0,2,-1.0,0,2
-525.0,22,417.0,1,-1.0,0,1
179.0,20,75.0,3,-1.0,0,1
983.0,20,500.0,2,133.0,1,2
6507.0,29,134.0,1,196.0,1,1
1207.0,6,1353.0,2,138.0,2,2
421.0,18,350.0,1,-1.0,0,1
3254.0,28,300.0,3,-1.0,0,1
2337.0,25,46.0,4,90.0,7,1
-470.0,19,130.0,2,160.0,1,1
0.0,17,215.0,3,-1.0,0,1
316.0,14,240.0,1,-1.0,0,1
7084.0,27,512.0,8,-1.0,0,2
561.0,15,173.0,1,-1.0,0,2
-476.0,30,105.0,2,-1.0,0,1
3856.0,10,582.0,4,115.0,1,2
4786.0,12,267.0,1,-1.0,0,1
459.0,8,202.0,2,-1.0,0,1
2506.0,30,210.0,3,-1.0,0,1
229.0,29,184.0,1,-1.0,0,1
764.0,17,85.0,1,-1.0,0,2
0.0,18,324.0,2,-1.0,0,1
324.0,12,875.0,1,189.0,4,1
5872.0,5,762.0,3,-1.0,0,2
425.0,3,768.0,1,-1.0,0,2
0.0,21,243.0,2,-1.0,0,1
7441.0,31,1461.0,6,-1.0,0,2
-388.0,4,195.0,3,340.0,1,1
10532.0,7,324.0,1,-1.0,0,2
8254.0,29,409.0,3,-1.0,0,1
1484.0,9,213.0,1,-1.0,0,1
626.0,19,177.0,2,-1.0,0,1
634.0,29,122.0,2,-1.0,0,1
393.0,26,183.0,1,221.0,2,2
4629.0,29,349.0,3,183.0,2,2
876.0,23,213.0,4,-1.0,0,1
2374.0,9,243.0,2,92.0,3,2
2252.0,30,652.0,2,-1.0,0,2
1138.0,27,523.0,3,-1.0,0,2
1.0,30,764.0,4,-1.0,0,2
238.0,25,692.0,1,-1.0,0,2
0.0,20,47.0,1,-1.0,0,1
8.0,23,93.0,3,-1.0,0,2
373.0,27,269.0,1,-1.0,0,1
-18.0,11,217.0,3,264.0,4,1
7019.0,2,263.0,1,368.0,3,2
0.0,12,80.0,2,-1.0,0,2
7836.0,19,155.0,1,-1.0,0,1
1279.0,3,1173.0,3,-1.0,0,2
406.0,29,138.0,1,188.0,5,1
145.0,8,170.0,1,-1.0,0,1
11262.0,26,323.0,1,-1.0,0,2
0.0,13,181.0,1,-1.0,0,1
240.0,9,46.0,1,-1.0,0,1
4343.0,20,185.0,1,-1.0,0,2
0.0,21,576.0,1,183.0,4,2
-995.0,25,734.0,4,-1.0,0,1
243.0,26,275.0,1,180.0,2,2
121.0,30,1500.0,2,-1.0,0,2
687.0,19,125.0,13,-1.0,0,1
6217.0,18,486.0,2,181.0,2,1
9221.0,4,252.0,1,-1.0,0,1
747.0,6,22.0,6,-1.0,0,1
63.0,16,322.0,2,-1.0,0,1
253.0,17,54.0,1,-1.0,0,1
6839.0,19,77.0,1,-1.0,0,1
77.0,6,455.0,4,-1.0,0,2
0.0,22,686.0,2,-1.0,0,2
289.0,7,51.0,3,-1.0,0,1
115.0,19,299.0,2,-1.0,0,1
7010.0,22,155.0,1,195.0,2,1
3984.0,13,77.0,2,-1.0,0,1
0.0,28,412.0,2,-1.0,0,2
2648.0,5,917.0,1,-1.0,0,2
7707.0,29,961.0,2,334.0,2,2
8163.0,14,1231.0,4,-1.0,0,2
331.0,17,116.0,3,-1.0,0,1
1119.0,18,1063.0,1,-1.0,0,2
183.0,9,940.0,1,-1.0,0,2
2087.0,31,267.0,1,474.0,1,2
301.0,17,1175.0,2,-1.0,0,2
1.0,18,327.0,2,361.0,3,2
157.0,28,417.0,4,-1.0,0,2
275.0,5,408.0,2,-1.0,0,1
1791.0,12,201.0,1,182.0,2,2
9407.0,4,267.0,6,-1.0,0,2
0.0,13,440.0,2,-1.0,0,2
1529.0,30,347.0,1,-1.0,0,2
1616.0,28,1009.0,7,-1.0,0,2
0.0,15,225.0,1,-1.0,0,1
419.0,4,1181.0,2,-1.0,0,2
1.0,12,24.0,12,-1.0,0,1
0.0,29,1249.0,3,-1.0,0,2
284.0,2,855.0,1,-1.0,0,2
18967.0,29,177.0,2,-1.0,0,2
5724.0,30,691.0,10,-1.0,0,2
1289.0,21,1697.0,2,-1.0,0,2
88.0,2,608.0,1,-1.0,0,1
3473.0,12,1209.0,2,-1.0,0,2
146.0,5,419.0,3,-1.0,0,2
31472.0,19,568.0,7,-1.0,0,2
3384.0,22,247.0,3,187.0,3,2
926.0,14,436.0,1,403.0,5,2
439.0,15,1038.0,2,-1.0,0,2
-796.0,26,299.0,1,-1.0,0,1
374.0,20,193.0,4,-1.0,0,1
-15.0,11,132.0,3,-1.0,0,1
512.0,30,206.0,5,239.0,3,1
2271.0,10,524.0,1,-1.0,0,2
-277.0,17,1008.0,2,-1.0,0,2
328.0,21,18.0,7,-1.0,0,1
3634.0,8,341.0,8,-1.0,0,2
0.0,19,83.0,2,-1.0,0,1
7469.0,15,68.0,1,-1.0,0,1
1501.0,21,946.0,4,-1.0,0,2
18111.0,14,172.0,4,-1.0,0,2
405.0,20,87.0,3,-1.0,0,1
474.0,13,139.0,3,-1.0,0,1
4143.0,16,78.0,5,-1.0,0,1
8648.0,12,731.0,3,176.0,1,2
1529.0,13,181.0,1,197.0,1,2
5346.0,21,187.0,1,-1.0,0,2
3043.0,20,670.0,1,-1.0,0,2
159.0,12,826.0,1,-1.0,0,2
952.0,6,255.0,1,96.0,1,2
770.0,20,59.0,3,-1.0,0,1
5561.0,20,649.0,2,-1.0,0,2
2530.0,16,60.0,1,342.0,1,1
1595.0,9,268.0,1,254.0,4,2
12697.0,19,95.0,1,-1.0,0,1
1579.0,14,122.0,3,-1.0,0,1
0.0,28,147.0,2,-1.0,0,1
1211.0,21,795.0,1,-1.0,0,2
502.0,11,463.0,3,95.0,6,2
0.0,11,195.0,1,104.0,5,1
1694.0,12,473.0,6,-1.0,0,2
1628.0,25,590.0,8,-1.0,0,2
511.0,17,1201.0,3,-1.0,0,1
0.0,19,153.0,2,-1.0,0,1
210.0,19,268.0,1,-1.0,0,1
0.0,10,465.0,1,-1.0,0,1
200.0,3,172.0,3,-1.0,0,1
859.0,2,80.0,1,-1.0,0,1
6427.0,19,53.0,1,-1.0,0,1
345.0,19,204.0,1,-1.0,0,1
291.0,23,145.0,1,-1.0,0,1
93.0,17,230.0,1,-1.0,0,1
531.0,29,214.0,3,226.0,7,1
-202.0,9,1461.0,2,-1.0,0,1
-95.0,6,204.0,1,-1.0,0,1
-1.0,9,653.0,1,-1.0,0,2
4795.0,17,57.0,1,-1.0,0,1
121.0,22,80.0,1,-1.0,0,1
3949.0,28,130.0,2,-1.0,0,2
474.0,29,372.0,1,-1.0,0,1
223.0,7,569.0,1,297.0,3,1
0.0,16,745.0,1,281.0,1,2
-141.0,13,148.0,1,-1.0,0,1
376.0,23,248.0,4,-1.0,0,2
462.0,13,495.0,1,93.0,1,2
-121.0,1,73.0,1,-1.0,0,1
1165.0,27,19.0,23,-1.0,0,1
1224.0,3,187.0,1,-1.0,0,2
920.0,16,130.0,1,95.0,2,2
874.0,5,509.0,1,-1.0,0,2
1309.0,30,262.0,2,-1.0,0,1
2033.0,3,444.0,1,99.0,1,2
137.0,24,281.0,3,-1.0,0,1
767.0,6,168.0,1,-1.0,0,1
1.0,19,302.0,1,184.0,1,2
3605.0,20,308.0,1,-1.0,0,1
478.0,22,73.0,2,-1.0,0,1
15.0,12,181.0,4,-1.0,0,1
-65.0,21,65.0,2,-1.0,0,1
1238.0,5,1558.0,1,-1.0,0,2
797.0,6,354.0,1,-1.0,0,1
310.0,6,144.0,1,-1.0,0,1
480.0,12,189.0,1,326.0,5,1
105.0,9,161.0,1,-1.0,0,1
1160.0,3,117.0,2,221.0,4,1
1258.0,20,312.0,1,-1.0,0,2
265.0,17,854.0,3,-1.0,0,1
0.0,23,271.0,6,-1.0,0,1
236.0,16,197.0,1,-1.0,0,1
6.0,13,103.0,1,182.0,3,2
3641.0,14,869.0,1,-1.0,0,1
0.0,19,416.0,2,-1.0,0,1
78.0,18,5.0,2,-1.0,0,1
-224.0,24,79.0,3,-1.0,0,1
0.0,16,235.0,2,-1.0,0,1
2196.0,28,573.0,5,-1.0,0,2
349.0,14,466.0,4,88.0,3,2
-7.0,13,1279.0,3,-1.0,0,2
323.0,13,276.0,2,-1.0,0,1
592.0,2,222.0,2,-1.0,0,1
1521.0,6,24.0,1,-1.0,0,1
-224.0,2,108.0,2,-1.0,0,1
3738.0,6,188.0,1,-1.0,0,1
0.0,20,88.0,2,-1.0,0,1
3696.0,8,758.0,2,160.0,5,2
4.0,17,234.0,2,-1.0,0,1
510.0,27,33.0,7,-1.0,0,1
251.0,12,537.0,1,-1.0,0,2
991.0,14,111.0,2,-1.0,0,1
941.0,25,784.0,1,-1.0,0,2
0.0,28,452.0,1,-1.0,0,1
750.0,9,175.0,1,-1.0,0,1
1293.0,8,1665.0,3,-1.0,0,2
35.0,30,615.0,1,-1.0,0,2
72.0,20,885.0,5,150.0,7,2
0.0,22,586.0,1,-1.0,0,2
865.0,5,81.0,1,-1.0,0,1
11298.0,9,97.0,2,-1.0,0,1
304.0,2,249.0,3,-1.0,0,1
158.0,30,712.0,2,-1.0,0,2
1743.0,18,68.0,1,-1.0,0,1
0.0,6,327.0,1,356.0,1,1
0.0,9,20.0,1,-1.0,0,1
144.0,21,116.0,1,-1.0,0,2
285.0,6,265.0,2,342.0,2,1
0.0,19,50.0,2,-1.0,0,1
1105.0,15,94.0,1,-1.0,0,1
2364.0,17,508.0,1,-1.0,0,2
572.0,17,171.0,1,318.0,1,1
-930.0,14,786.0,1,-1.0,0,2
493.0,30,237.0,1,-1.0,0,2
799.0,21,128.0,2,-1.0,0,1
5958.0,22,215.0,1,-1.0,0,2
0.0,15,1002.0,4,-1.0,0,2
2291.0,19,190.0,1,128.0,3,1
2635.0,21,407.0,3,74.0,5,2
4124.0,23,350.0,2,445.0,7,2
91.0,10,526.0,1,-1.0,0,1
3701.0,3,834.0,1,-1.0,0,2
6673.0,21,41.0,4,-1.0,0,1
0.0,21,43.0,1,185.0,2,1
3940.0,16,298.0,6,-1.0,0,1
1129.0,28,806.0,1,-1.0,0,2
762.0,18,115.0,3,-1.0,0,2
13761.0,29,65.0,1,-1.0,0,1
1093.0,13,1226.0,2,-1.0,0,2
1500.0,31,101.0,6,-1.0,0,1
1419.0,26,139.0,1,-1.0,0,1
205.0,4,180.0,1,92.0,3,2
308.0,1,400.0,1,-1.0,0,2
63.0,17,678.0,1,-1.0,0,2
1510.0,28,74.0,14,-1.0,0,1
-186.0,11,154.0,2,-1.0,0,1
425.0,16,1389.0,7,-1.0,0,1
35.0,21,246.0,4,-1.0,0,1
997.0,22,269.0,1,104.0,1,2
574.0,15,51.0,4,-1.0,0,1
460.0,7,1102.0,2,-1.0,0,2
145.0,18,799.0,2,-1.0,0,2
934.0,14,715.0,1,-1.0,0,2
140.0,6,311.0,3,-1.0,0,1
1.0,19,335.0,1,-1.0,0,2
339.0,4,1576.0,3,-1.0,0,2
0.0,27,290.0,1,-1.0,0,1
671.0,1,161.0,1,457.0,2,1
3401.0,30,294.0,1,270.0,1,2
110.0,17,1051.0,3,-1.0,0,2
1005.0,12,215.0,1,-1.0,0,1
410.0,25,182.0,1,185.0,1,2
1168.0,20,74.0,5,-1.0,0,1
2825.0,12,198.0,1,-1.0,0,1
3444.0,6,241.0,2,-1.0,0,2
0.0,20,327.0,3,-1.0,0,1
1158.0,14,159.0,3,-1.0,0,1
608.0,7,1135.0,3,323.0,30,2
4708.0,15,104.0,1,-1.0,0,1
973.0,27,489.0,1,479.0,1,2
377.0,19,645.0,2,-1.0,0,2
6526.0,15,334.0,3,-1.0,0,1
182.0,6,938.0,2,-1.0,0,2
94.0,5,955.0,2,-1.0,0,2
2007.0,20,253.0,1,-1.0,0,1
990.0,9,420.0,1,-1.0,0,1
348.0,16,170.0,2,-1.0,0,2
71.0,13,169.0,2,-1.0,0,2
94.0,31,9.0,19,-1.0,0,1
2366.0,28,816.0,2,149.0,1,2
191.0,17,222.0,1,326.0,1,1
14522.0,21,221.0,7,-1.0,0,1
0.0,11,260.0,3,95.0,3,2
317.0,4,323.0,1,80.0,14,2
148.0,13,83.0,1,-1.0,0,1
2113.0,29,33.0,2,-1.0,0,1
491.0,9,197.0,4,-1.0,0,1
895.0,23,638.0,2,-1.0,0,2
-104.0,16,32.0,3,-1.0,0,1
91.0,17,144.0,1,281.0,1,1
20.0,30,455.0,2,-1.0,0,1
127.0,16,1334.0,2,-1.0,0,2
-796.0,7,190.0,4,-1.0,0,1
3288.0,21,775.0,3,-1.0,0,2
322.0,14,434.0,1,96.0,6,2
0.0,5,399.0,2,358.0,5,1
301.0,14,789.0,2,-1.0,0,1
370.0,29,119.0,2,251.0,5,1
1924.0,6,170.0,1,-1.0,0,1
-779.0,17,709.0,1,-1.0,0,2
514.0,16,263.0,1,124.0,9,2
560.0,6,212.0,1,92.0,2,1
-182.0,7,181.0,2,-1.0,0,1
820.0,8,287.0,4,-1.0,0,1
43.0,17,36.0,2,-1.0,0,1
1046.0,9,901.0,1,-1.0,0,2
533.0,11,144.0,1,91.0,9,2
31.0,19,131.0,3,133.0,3,1
118.0,15,376.0,3,368.0,1,1
12159.0,8,179.0,5,139.0,4,1
14.0,12,135.0,4,-1.0,0,1
1179.0,25,284.0,1,-1.0,0,2
2085.0,9,501.0,2,-1.0,0,2
0.0,30,177.0,2,-1.0,0,2
60.0,15,460.0,3,352.0,6,1
1321.0,9,3881.0,3,-1.0,0,2
1048.0,21,405.0,1,-1.0,0,1
0.0,18,311.0,1,-1.0,0,1
1742.0,9,130.0,6,-1.0,0,1
0.0,28,664.0,8,-1.0,0,2
2850.0,17,300.0,1,40.0,8,2
386.0,18,482.0,1,-1.0,0,2
-47.0,27,84.0,4,-1.0,0,1
1184.0,6,1063.0,1,-1.0,0,2
366.0,3,593.0,1,-1.0,0,2
538.0,18,170.0,4,197.0,2,2
2983.0,3,472.0,1,-1.0,0,2
1515.0,10,503.0,1,-1.0,0,2
830.0,13,873.0,3,370.0,2,2
9324.0,30,138.0,8,-1.0,0,1
25.0,28,315.0,1,210.0,2,2
675.0,7,152.0,2,-1.0,0,1
12.0,30,73.0,3,256.0,3,1
176.0,1,8.0,1,687.0,2,1
0.0,31,253.0,5,-1.0,0,2
311.0,28,462.0,1,148.0,4,2
389.0,3,837.0,1,-1.0,0,2
0.0,2,20.0,1,-1.0,0,1
7406.0,20,418.0,2,-1.0,0,1
11.0,29,232.0,1,92.0,3,2
3165.0,15,56.0,1,368.0,2,1
244.0,21,54.0,10,-1.0,0,1
19.0,5,1130.0,3,251.0,2,2
4287.0,30,171.0,1,-1.0,0,1
0.0,12,138.0,2,-1.0,0,1
1925.0,2,76.0,2,-1.0,0,1
25.0,14,207.0,2,-1.0,0,2
378.0,30,782.0,8,-1.0,0,2
72.0,29,278.0,1,-1.0,0,1
3278.0,19,645.0,14,-1.0,0,2
5802.0,30,618.0,2,-1.0,0,2
2061.0,22,459.0,1,109.0,3,2
632.0,12,312.0,3,181.0,1,2
1134.0,21,825.0,1,183.0,4,2
2204.0,22,261.0,1,264.0,1,2
373.0,10,132.0,6,-1.0,0,2
8541.0,23,259.0,9,-1.0,0,1
1584.0,21,661.0,1,-1.0,0,1
135.0,23,416.0,4,-1.0,0,2
743.0,29,142.0,2,-1.0,0,1
0.0,28,88.0,3,-1.0,0,1
213.0,14,164.0,2,-1.0,0,1
210.0,18,178.0,1,-1.0,0,1
515.0,31,775.0,1,-1.0,0,2
423.0,18,287.0,5,285.0,5,2
447.0,19,968.0,1,-1.0,0,1
1363.0,1,258.0,1,93.0,1,1
1172.0,19,86.0,1,-1.0,0,1
859.0,28,829.0,1,-1.0,0,2
0.0,18,161.0,2,-1.0,0,1
943.0,14,127.0,2,-1.0,0,1
498.0,30,301.0,1,-1.0,0,2
1403.0,10,91.0,15,-1.0,0,1
1491.0,9,157.0,2,-1.0,0,1
259.0,19,287.0,1,-1.0,0,1
122.0,23,201.0,1,-1.0,0,1
3020.0,30,304.0,1,270.0,3,2
7005.0,7,370.0,1,412.0,1,2
3839.0,19,146.0,1,-1.0,0,1
753.0,26,71.0,5,40.0,4,1
540.0,30,74.0,1,-1.0,0,1
1612.0,17,233.0,2,-1.0,0,2
6619.0,4,465.0,1,-1.0,0,2
2101.0,18,101.0,5,-1.0,0,1
1506.0,12,239.0,2,95.0,4,2
272.0,11,146.0,1,286.0,2,2
0.0,12,398.0,6,-1.0,0,2
-217.0,11,313.0,1,349.0,3,1
114.0,2,82.0,3,-1.0,0,1
1397.0,12,10.0,1,-1.0,0,1
1088.0,6,317.0,1,363.0,2,2
2787.0,11,479.0,1,-1.0,0,2
480.0,15,830.0,1,352.0,2,2
1049.0,31,126.0,5,-1.0,0,1
330.0,2,226.0,2,182.0,4,2
133.0,9,206.0,1,-1.0,0,1
1165.0,4,204.0,2,183.0,3,2
1644.0,7,569.0,4,-1.0,0,2
3203.0,20,148.0,1,-1.0,0,2
129.0,30,482.0,1,161.0,1,2
615.0,18,373.0,1,-1.0,0,2
0.0,28,359.0,1,-1.0,0,1
7606.0,30,917.0,1,-1.0,0,2
1937.0,21,64.0,3,-1.0,0,1
3735.0,22,190.0,1,188.0,9,2
1747.0,24,903.0,1,-1.0,0,2
-438.0,11,1017.0,1,-1.0,0,2
6.0,23,274.0,2,-1.0,0,1
1785.0,30,225.0,7,-1.0,0,1
1327.0,7,21.0,2,-1.0,0,1
866.0,11,629.0,1,173.0,1,2
2971.0,4,429.0,4,164.0,2,2
366.0,30,1133.0,2,-1.0,0,2
44.0,23,529.0,1,-1.0,0,2
371.0,21,224.0,2,182.0,1,2
673.0,16,689.0,1,-1.0,0,2
3856.0,20,16.0,28,-1.0,0,1
260.0,7,374.0,2,-1.0,0,1
4859.0,12,227.0,1,-1.0,0,2
792.0,5,170.0,2,-1.0,0,1
270.0,30,437.0,1,80.0,1,2
0.0,22,121.0,2,-1.0,0,1
0.0,29,147.0,4,-1.0,0,1
540.0,5,124.0,2,-1.0,0,1
96.0,30,208.0,1,87.0,1,2
997.0,29,746.0,2,86.0,1,2
0.0,4,389.0,5,-1.0,0,1
588.0,19,143.0,2,-1.0,0,1
496.0,18,135.0,3,-1.0,0,1
914.0,15,372.0,1,-1.0,0,2
2488.0,12,661.0,2,92.0,1,2
3561.0,15,511.0,3,184.0,7,2
448.0,14,324.0,1,-1.0,0,2
0.0,22,135.0,3,-1.0,0,1
1953.0,31,78.0,2,-1.0,0,1
409.0,9,217.0,2,-1.0,0,2
0.0,27,262.0,6,193.0,4,2
556.0,13,214.0,1,-1.0,0,1
4623.0,25,305.0,1,192.0,1,2
7541.0,1,55.0,2,82.0,1,1
3.0,1,149.0,1,350.0,1,2
8592.0,9,255.0,1,-1.0,0,1
363.0,25,195.0,6,-1.0,0,1
1579.0,13,190.0,1,92.0,5,2
1004.0,22,119.0,1,-1.0,0,2
608.0,12,236.0,1,180.0,2,2
396.0,20,110.0,1,-1.0,0,1
417.0,10,151.0,1,-1.0,0,2
5.0,12,105.0,2,-1.0,0,1
2803.0,3,11.0,7,-1.0,0,1
-172.0,15,562.0,2,-1.0,0,2
944.0,31,81.0,2,-1.0,0,1
1676.0,12,102.0,2,184.0,2,1
305.0,16,1245.0,25,-1.0,0,1
279.0,17,85.0,1,339.0,6,1
5462.0,30,430.0,1,-1.0,0,2
588.0,4,171.0,2,-1.0,0,1
0.0,20,422.0,1,-1.0,0,2
197.0,15,531.0,1,91.0,2,2
899.0,9,627.0,2,141.0,7,1
853.0,29,279.0,1,148.0,1,2
31.0,15,144.0,1,-1.0,0,1
270.0,12,125.0,1,-1.0,0,1
0.0,16,767.0,5,-1.0,0,2
8.0,24,46.0,1,-1.0,0,1
1534.0,11,1041.0,2,-1.0,0,2
592.0,13,151.0,1,-1.0,0,1
-497.0,15,217.0,1,176.0,1,1
2044.0,4,532.0,3,-1.0,0,2
4504.0,17,268.0,2,-1.0,0,1
8165.0,15,216.0,1,-1.0,0,2
-1217.0,19,242.0,4,-1.0,0,1
2.0,8,848.0,1,-1.0,0,2
77.0,29,168.0,3,246.0,2,1
266.0,6,540.0,1,-1.0,0,2
380.0,13,260.0,3,-1.0,0,1
0.0,14,151.0,2,-1.0,0,1
338.0,29,209.0,1,188.0,2,2
-324.0,21,985.0,11,-1.0,0,2
-4.0,10,358.0,1,-1.0,0,1
83.0,18,118.0,2,196.0,1,1
-556.0,22,270.0,2,-1.0,0,1
139.0,9,430.0,4,-1.0,0,2
6.0,13,216.0,1,183.0,4,2
620.0,13,46.0,4,-1.0,0,1
908.0,20,1663.0,1,-1.0,0,2
0.0,8,345.0,2,-1.0,0,1
-218.0,2,227.0,15,-1.0,0,1
11219.0,25,112.0,1,-1.0,0,1
3.0,23,108.0,3,-1.0,0,1
0.0,4,352.0,2,122.0,2,2
0.0,14,535.0,3,328.0,1,2
1116.0,17,68.0,6,-1.0,0,1
641.0,2,251.0,4,-1.0,0,1
7180.0,14,927.0,1,-1.0,0,2
1227.0,4,775.0,5,341.0,3,2
23.0,20,857.0,3,-1.0,0,2
-6.0,7,566.0,2,-1.0,0,1
0.0,13,112.0,4,-1.0,0,1
502.0,18,572.0,1,-1.0,0,2
3547.0,20,395.0,6,-1.0,0,1
5047.0,29,218.0,4,-1.0,0,2
1178.0,14,727.0,3,182.0,2,1
863.0,4,412.0,5,350.0,2,2
451.0,13,302.0,1,301.0,1,2
236.0,4,193.0,1,87.0,3,2
1854.0,30,323.0,1,-1.0,0,2
117.0,18,442.0,2,-1.0,0,2
415.0,4,164.0,2,89.0,2,2
0.0,29,1207.0,1,-1.0,0,2
455.0,13,904.0,6,-1.0,0,2
623.0,18,25.0,41,-1.0,0,1
165.0,15,218.0,4,-1.0,0,1
0.0,5,370.0,2,-1.0,0,1
7554.0,28,141.0,1,-1.0,0,2
3450.0,10,507.0,1,181.0,2,2
4661.0,8,114.0,1,-1.0,0,2
396.0,20,716.0,2,-1.0,0,2
0.0,27,107.0,2,-1.0,0,1
2007.0,13,194.0,1,92.0,5,2
1354.0,23,736.0,2,-1.0,0,2
4945.0,2,311.0,2,-1.0,0,2
4596.0,16,901.0,2,-1.0,0,2
178.0,15,415.0,1,360.0,5,1
583.0,17,376.0,1,181.0,3,2
1103.0,13,185.0,2,278.0,3,1
1313.0,20,8.0,10,-1.0,0,1
102.0,18,364.0,3,-1.0,0,2
3.0,26,170.0,1,-1.0,0,2
763.0,24,384.0,2,-1.0,0,2
410.0,23,342.0,1,-1.0,0,2
519.0,20,149.0,1,155.0,14,1
517.0,8,681.0,1,-1.0,0,2
309.0,15,42.0,4,-1.0,0,1
1127.0,17,162.0,2,281.0,1,1
231.0,7,352.0,2,-1.0,0,2
1716.0,21,157.0,4,-1.0,0,1
706.0,5,204.0,1,-1.0,0,2
377.0,19,135.0,1,-1.0,0,1
2223.0,10,365.0,2,187.0,1,1
267.0,21,192.0,3,184.0,1,2
1648.0,17,80.0,1,-1.0,0,1
4959.0,29,91.0,2,-1.0,0,1
1261.0,21,104.0,1,182.0,1,1
181.0,30,325.0,1,-1.0,0,2
323.0,19,138.0,1,-1.0,0,1
-519.0,9,442.0,8,-1.0,0,2
7005.0,25,696.0,1,202.0,2,2
5361.0,5,607.0,3,-1.0,0,2
3840.0,24,232.0,2,409.0,2,2
775.0,26,164.0,4,96.0,3,2
3025.0,11,166.0,3,126.0,3,2
1354.0,7,281.0,3,97.0,2,2
616.0,6,156.0,1,-1.0,0,2
215.0,24,325.0,1,95.0,5,2
20138.0,20,871.0,5,-1.0,0,2
2140.0,16,881.0,3,155.0,2,2
106.0,18,149.0,1,-1.0,0,1
-48.0,16,254.0,17,-1.0,0,1
0.0,17,522.0,1,-1.0,0,2
190.0,11,704.0,2,-1.0,0,2
580.0,2,469.0,2,-1.0,0,1
10925.0,21,100.0,1,-1.0,0,2
3108.0,13,481.0,3,-1.0,0,1
169.0,5,618.0,2,-1.0,0,2
6873.0,21,235.0,2,-1.0,0,1
314.0,30,465.0,1,-1.0,0,2
314.0,7,415.0,2,116.0,4,2
95.0,5,415.0,2,272.0,2,1
332.0,30,35.0,2,-1.0,0,1
426.0,18,1029.0,1,-1.0,0,2
326.0,26,390.0,1,-1.0,0,2
455.0,27,214.0,2,36.0,1,2
380.0,17,696.0,2,-1.0,0,2
102.0,18,560.0,1,-1.0,0,2
0.0,28,233.0,2,-1.0,0,1
1849.0,25,125.0,6,177.0,2,1
985.0,23,396.0,2,-1.0,0,2
5632.0,30,380.0,7,-1.0,0,1
2539.0,16,529.0,4,-1.0,0,1
1982.0,21,558.0,1,-1.0,0,2
9299.0,19,1148.0,1,276.0,2,2
9328.0,5,725.0,3,-1.0,0,2
0.0,15,215.0,2,-1.0,0,1
8.0,28,468.0,1,-1.0,0,1
505.0,17,58.0,1,316.0,1,1
6.0,14,133.0,2,-1.0,0,2
540.0,29,750.0,1,-1.0,0,2
1416.0,9,345.0,1,-1.0,0,2
24.0,27,168.0,3,-1.0,0,1
579.0,12,481.0,1,-1.0,0,2
437.0,12,137.0,3,113.0,1,1
567.0,18,142.0,10,-1.0,0,1
561.0,29,340.0,7,-1.0,0,1
876.0,27,227.0,3,-1.0,0,1
4333.0,20,1490.0,3,-1.0,0,2
413.0,11,589.0,2,-1.0,0,2
1958.0,18,112.0,4,349.0,1,1
54.0,27,1642.0,3,-1.0,0,2
3527.0,21,1022.0,1,-1.0,0,2
873.0,29,792.0,3,-1.0,0,2
3825.0,13,107.0,1,-1.0,0,1
4723.0,13,187.0,2,-1.0,0,1
0.0,10,268.0,1,-1.0,0,1
1504.0,17,131.0,2,-1.0,0,1
1227.0,30,135.0,1,-1.0,0,1
870.0,29,296.0,1,176.0,4,2
328.0,6,189.0,1,-1.0,0,1
140.0,27,473.0,2,182.0,2,2
567.0,25,238.0,2,184.0,1,2
3764.0,9,450.0,3,181.0,6,2
1790.0,16,386.0,2,-1.0,0,1
1845.0,3,134.0,3,-1.0,0,1
0.0,22,520.0,1,-1.0,0,1
1054.0,21,106.0,1,-1.0,0,1
2037.0,5,135.0,1,8.0,1,1
4924.0,16,252.0,2,-1.0,0,1
775.0,14,150.0,2,-1.0,0,2
1092.0,5,736.0,1,-1.0,0,2
1379.0,25,189.0,1,186.0,1,2
481.0,3,187.0,1,20.0,1,2
